ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class
ENSG00000021852	C8B	45176	3.99527887578146	3.10416787291349	88.4498070216275	1.73487610912898e-15	1.56775428918745e-14	+
ENSG00000277494	GPIHBP1	3952	3.99262093106669	4.76285099263909	171.27513874068	1.55617265167289e-23	7.15549706775867e-22	+
ENSG00000206047	DEFA1	2443	3.97610907483012	-1.71267297142554	78.6504057944386	2.63714987157864e-14	1.9728984911174e-13	=
ENSG00000112782	CLIC5	199521	3.95302996085492	7.72483120345592	187.373300017218	8.31520330138474e-25	5.24677189334455e-23	+
ENSG00000149021	SCGB1A1	18092	3.91251540638395	9.51216031725692	43.9294123158445	1.65732705297533e-09	6.06809136359392e-09	+
ENSG00000102683	SGCG	144183	3.82142603412897	1.44754371145184	201.872263598625	6.81966129608182e-26	5.58792057573264e-24	+
ENSG00000120903	CHRNA2	20127	3.82093091751889	-0.946727863415465	106.068685857196	1.8322587323821e-17	2.46905075792317e-16	=
ENSG00000198576	ARC	3430	3.80472253368454	2.84475826819203	110.362190324721	6.41612653007817e-18	9.53812653297692e-17	+
ENSG00000143167	GPA33	113643	3.80469102093815	3.32753441280671	133.586577121874	3.1193208562914e-20	7.23891789052644e-19	+
ENSG00000155511	GRIA1	324254	3.78925312291423	3.55620111605096	105.337615328893	2.19551410894175e-17	2.91314224324589e-16	+
ENSG00000260286	ARMH2	1582	3.74007719842162	-0.714740907371401	65.6699553192925	1.23758285011138e-12	7.06857280990275e-12	=
ENSG00000116147	TNR	428422	3.73866822440915	2.18791761647012	86.055725452503	3.32774417766458e-15	2.86235667102701e-14	+
ENSG00000163687	DNASE1L3	22440	3.69137287231258	3.8592660568218	112.547275790384	3.79259015411936e-18	5.88072566588068e-17	+
ENSG00000164530	PI16	16574	3.68903602417573	2.83182840511158	81.8722790147489	1.0603335193596e-14	8.34033290596049e-14	+
ENSG00000120907	ADRA1A	119128	3.67248795538188	0.635805913130046	91.8602640872214	6.9585792938559e-16	6.79699872381213e-15	=
ENSG00000113396	SLC27A6	495629	3.66657355248527	0.306316600323814	97.4205352137455	1.62457389410671e-16	1.80046525994941e-15	=
ENSG00000165197	VEGFD	38817	3.66032903056609	4.85476093248914	109.301064801554	8.2989360532145e-18	1.19766532073477e-16	+
ENSG00000100012	SEC14L3	24058	3.65321633256468	1.48413335051907	62.8442099795062	2.97970815243002e-12	1.60736893127497e-11	+
ENSG00000205038	PKHD1L1	174746	3.64587395437131	2.68193520132127	167.703170761847	3.0520336194161e-23	1.29329924622757e-21	+
ENSG00000171243	SOSTDC1	69099	3.63903969617813	4.25393921948101	65.2323520041404	1.41654677770939e-12	7.98261970007094e-12	+
ENSG00000176771	NCKAP5	896675	3.61824475186914	5.02489070876209	141.781710526876	5.40358724721408e-21	1.39854221432761e-19	+
ENSG00000115602	IL1RL1	40535	3.61684967462665	4.86177969312027	84.7570691638598	4.75494912207312e-15	3.96758278820088e-14	+
ENSG00000114854	TNNC1	2941	3.60783256619963	5.23236297090125	158.123790702426	1.94474796565448e-22	7.07847317435795e-21	+
ENSG00000004939	SLC4A1	19751	3.60618780150942	-0.961087552455978	89.6955626366562	1.24025006747778e-15	1.15283244175394e-14	=
ENSG00000241644	INMT	59617	3.58183452503923	7.36467731690072	162.405068807304	8.42896576842623e-23	3.35007791196141e-21	+
ENSG00000169218	RSPO1	23542	3.57469420358977	1.92877432423583	202.533782849998	6.10187781105792e-26	5.17134144487158e-24	+
ENSG00000165810	BTNL9	21296	3.52689050550548	5.0756405415966	127.60005659319	1.16791665134795e-19	2.45049890596538e-18	+
ENSG00000133105	RXFP2	63863	3.51919297877849	-1.97273743422902	106.178580323866	1.78321444513587e-17	2.4123626402155e-16	=
ENSG00000036473	OTC	68860	3.51718179014855	-0.868330519073828	83.7831369831922	6.22462050636037e-15	5.09070311894344e-14	=
ENSG00000115361	ACADL	38321	3.51651508503778	3.87308626282145	124.156405567052	2.53592008239996e-19	4.96529131422569e-18	+
ENSG00000102104	RS1	32420	3.51166964607093	1.48529699576708	98.1827034131388	1.33519348291371e-16	1.50385407987591e-15	+
ENSG00000205364	MT1M	1322	3.51028192230227	3.66019728138893	114.646175551461	2.30049939913505e-18	3.71366331574658e-17	+
ENSG00000159307	SCUBE1	146092	3.5059671916635	4.51738551395519	140.030285294059	7.81985122527151e-21	1.97368478589371e-19	+
ENSG00000104918	RETN	1406	3.48888313792767	2.97801250758248	115.920662498085	1.7022698716501e-18	2.82172040373524e-17	+
ENSG00000266524	GDF10	13380	3.46674246978714	3.96272123216154	133.606359689316	3.10591804725658e-20	7.22335851999602e-19	+
ENSG00000134917	ADAMTS8	23686	3.46167478750562	4.884280271274	108.452246122786	1.02052932612001e-17	1.44859864690384e-16	+
ENSG00000198842	STYXL2	35090	3.45722937302748	-0.517213674315643	104.984636758078	2.39641974439187e-17	3.15069969283582e-16	=
ENSG00000137976	DNASE2B	16534	3.45400638320493	1.06904524226941	110.618087733488	6.03127118948362e-18	9.02029823486006e-17	+
ENSG00000109205	ODAM	8851	3.43922799377153	0.690474218685091	88.9846393130436	1.50165906631249e-15	1.37584438778361e-14	=
ENSG00000187821	HELT	2463	3.43027033729494	-2.10080546874887	67.3627727392442	7.36467169730606e-13	4.36652294152004e-12	=
ENSG00000263155	MYZAP	93460	3.42625507465579	5.04272191351436	225.99974769659	1.3716314111986e-27	1.82416426678558e-25	+
ENSG00000130226	DPP6	1146152	3.42480122065093	1.35963580899919	97.0780315748213	1.77473255079365e-16	1.94800206976962e-15	+
ENSG00000022267	FHL1	64657	3.40363059040972	7.57504279244302	206.160853194957	3.33048059689031e-26	2.92287710861099e-24	+
ENSG00000159708	LRRC36	58406	3.40139978434476	3.80106268982191	154.559384885453	3.94271078365694e-22	1.34448770687662e-20	+
ENSG00000183378	OVCH2	17040	3.3881427088938	-0.133170546718183	90.456989770518	1.01133613775102e-15	9.58081670442598e-15	=
ENSG00000189292	ALKAL2	9293	3.36618392116557	1.93326781842464	159.78133779512	1.40468005180114e-22	5.27945943817171e-21	+
ENSG00000196616	ADH1B	47789	3.35998885720546	8.1113380455701	91.5603914898394	7.53560307313089e-16	7.32338625808656e-15	+
ENSG00000136160	EDNRB	80048	3.3567783006028	6.5438832990945	183.766698350403	1.57968181135029e-24	9.11502894379298e-23	+
ENSG00000125740	FOSB	7184	3.35055419808577	9.04397418376959	51.4065496780202	1.23522975137065e-10	5.27921743074624e-10	+
ENSG00000154342	WNT3A	54273	3.34668363497445	2.98991493758345	73.4600856941506	1.18607804816926e-13	7.91741443042409e-13	+
ENSG00000283199	C13orf46	20371	3.34472050354125	2.94826072367829	108.004179700797	1.13861980416879e-17	1.60121566847794e-16	+
ENSG00000204424	LY6G6F	3813	3.33296608561981	-2.53753184499894	70.2666768402041	3.06084921622206e-13	1.91596749092191e-12	=
ENSG00000094963	FMO2	27437	3.32558249515742	7.301830930019	216.906953458188	5.77247223782268e-27	6.0485013648313e-25	+
ENSG00000066405	CLDN18	34920	3.32074429830846	9.15705832364818	40.059224371891	6.72292261155694e-09	2.25869819337754e-08	+
ENSG00000163492	CCDC141	220380	3.31934046058323	2.60572675782047	117.182026710325	1.26574121530915e-18	2.15387794010629e-17	+
ENSG00000134115	CNTN6	311559	3.31511518688945	3.13491087426471	77.5208470150181	3.64402569808899e-14	2.6605388637779e-13	+
ENSG00000114812	VIPR1	48274	3.30188678890627	6.26664446991842	138.251855466617	1.14129597478503e-20	2.82287068784814e-19	+
ENSG00000283683	MYOCOS	38178	3.28949904556546	-2.44120912424316	110.739630288988	5.85680636728409e-18	8.7669545700411e-17	=
ENSG00000197465	GYPE	34699	3.28826933783253	1.2638143583103	249.352017512893	4.08239757049871e-29	8.71365081436446e-27	+
ENSG00000114113	RBP2	27863	3.27701930930872	0.74652360925015	78.6221368056627	2.65851229680194e-14	1.98801985724086e-13	=
ENSG00000148488	ST8SIA6	139174	3.27203140460335	2.17621575970289	122.633956265778	3.58645007235398e-19	6.80638148198989e-18	+
ENSG00000171509	RXFP1	338061	3.27077853374079	2.48661764066808	180.75103469562	2.71857135837609e-24	1.48738544984064e-22	+
ENSG00000273540	AGBL1	969298	3.27066744593861	0.894605671318531	83.5837499929924	6.57864388654792e-15	5.34577988362152e-14	=
ENSG00000159723	AGRP	976	3.25758792183608	0.727530649299156	132.207078197413	4.2155963323732e-20	9.5773252286991e-19	=
ENSG00000180772	AGTR2	4230	3.24795225703053	4.42878798817871	49.6897458501337	2.21530636152859e-10	9.17375609208811e-10	+
ENSG00000135917	SLC19A3	34265	3.24395330381327	3.89921442655869	153.437505846402	4.93506646313839e-22	1.63766533745105e-20	+
ENSG00000169252	ADRB2	2012	3.23194045203467	4.59179032926244	219.180512104085	4.01458882276865e-27	4.36529724256901e-25	+
ENSG00000125414	MYH2	28552	3.2241468768767	-0.20770079394157	77.3820865234403	3.79225271194327e-14	2.75943843168296e-13	=
ENSG00000150275	PCDH15	1825171	3.22156109690356	1.40039380652928	65.96267310442	1.13090671576783e-12	6.50873708685421e-12	+
ENSG00000179270	PCARE	13547	3.21971900316361	0.230801312843977	66.9970146891637	8.23494054171629e-13	4.84429693860949e-12	=
ENSG00000107742	SPOCK2	29998	3.20939920157029	8.47762143111634	238.539133951487	2.01623512704535e-28	3.35179702995067e-26	+
ENSG00000133800	LYVE1	54723	3.19984665721019	5.18452495260094	153.029916744573	5.35577437441825e-22	1.75371180225979e-20	+
ENSG00000196565	HBG2	252417	3.19957268037421	-0.469250557550659	68.8790124296323	4.64749891288602e-13	2.83423663862033e-12	=
ENSG00000136244	IL6	6118	3.19733849243042	5.11761595411705	66.6043133390515	9.28671354368099e-13	5.40963579705865e-12	+
ENSG00000118526	TCF21	6440	3.1956536995829	5.45616382343734	185.595346019721	1.13978209257284e-24	6.86609498205288e-23	+
ENSG00000135063	ENTREP1	67991	3.1921088013491	5.49207552794335	148.458547097587	1.35296863147294e-21	4.075169803055e-20	+
ENSG00000164161	HHIP	99115	3.18966815469488	6.1078073935475	61.9749934941356	3.91673876602254e-12	2.08230309119814e-11	+
ENSG00000120156	TEK	121033	3.18646239276637	5.78867740146412	226.24945996887	1.31930191519526e-27	1.76817138076053e-25	+
ENSG00000110786	PTPN5	64793	3.18555366300088	0.481358233454504	61.396036243947	4.70310672334601e-12	2.47299306994918e-11	=
ENSG00000181072	CHRM2	151603	3.1769274986563	0.301340928077918	48.2067509816748	3.68999704773243e-10	1.48225741073992e-09	=
ENSG00000124205	EDN3	25549	3.15895665840061	-0.167903957497057	46.4309898730513	6.8459796953569e-10	2.6413778833525e-09	=
ENSG00000135218	CD36	309702	3.1552436136126	6.79258841236167	188.034018936913	7.39939983992442e-25	4.70324352325196e-23	+
ENSG00000128268	MGAT3	35182	3.15347275460612	5.22470170899157	154.164904657193	4.26607414532149e-22	1.43494466728528e-20	+
ENSG00000185640	KRT79	12903	3.14499709317056	0.0484815134610479	61.7469450935799	4.20909451617009e-12	2.23087170723681e-11	=
ENSG00000019169	MARCO	52466	3.13774467005025	7.96238774269281	129.454542013012	7.73028003830115e-20	1.67393190430945e-18	+
ENSG00000010319	SEMA3G	12068	3.13528157647335	5.37027411553566	184.729511590368	1.32991335072797e-24	7.84739655997814e-23	+
ENSG00000142615	CELA2A	15363	3.13339089717408	-2.57948775547989	84.5394483147655	5.04925437124948e-15	4.18889437737679e-14	=
ENSG00000134020	PEBP4	286749	3.128459430504	6.11156398520768	73.0809262516569	1.32614801720071e-13	8.79469622914576e-13	+
ENSG00000147655	RSPO2	184326	3.12838175023216	2.30401117280502	74.5785230575314	8.54552384838477e-14	5.84891376938734e-13	+
ENSG00000168952	STXBP6	240693	3.12049739351172	4.81049947809072	112.88684746492	3.49674471646382e-18	5.46117609782683e-17	+
ENSG00000105509	HAS1	10879	3.11862819883869	2.36593245077802	34.6667606548163	5.07569046226086e-08	1.52112345990688e-07	+
ENSG00000170890	PLA2G1B	5664	3.11801208520308	3.30887147576488	69.5574758783669	3.78747543281831e-13	2.33779588568354e-12	+
ENSG00000120057	SFRP5	5248	3.11601695840013	2.0474546820726	67.8280749866614	6.39147828774156e-13	3.82625582121758e-12	+
ENSG00000135604	STX11	41452	3.08878003381028	4.8427193718653	354.079331258829	6.71097655332075e-35	1.93376789383937e-31	+
ENSG00000007908	SELE	42065	3.08820629258161	3.75569307070801	55.1925478373782	3.48911371106806e-11	1.59966287326056e-10	+
ENSG00000169704	GP9	1627	3.08789326766532	-1.73920344279792	75.7949065048555	5.9971851299159e-14	4.20314235498563e-13	=
ENSG00000105227	PRX	21027	3.07451012355581	6.14408455347824	128.2856918802	1.00226329428643e-19	2.13138131548808e-18	+
ENSG00000043591	ADRB1	3038	3.07445664980939	4.10549104460398	84.7147391796061	4.81079206299152e-15	4.01030780988719e-14	+
ENSG00000122679	RAMP3	28511	3.07176751386121	5.96494009689774	161.6369956921	9.78304317758908e-23	3.83535223349972e-21	+
ENSG00000277758	SYT15B	18875	3.07128710234361	4.05357728269077	112.326869307219	3.99816196197874e-18	6.15531809088606e-17	+
ENSG00000188730	VWC2	148312	3.06991665366506	-0.961382201647726	97.6876318253447	1.51651108777582e-16	1.68719177584016e-15	=
ENSG00000131355	ADGRE3	70910	3.06088527070226	1.79471914793858	121.77929976836	4.36136031766278e-19	8.15173605752127e-18	+
ENSG00000187758	ADH1A	14634	3.0596599567909	2.22847925872635	120.606109289962	5.71190877011655e-19	1.03623494991128e-17	+
ENSG00000089250	NOS1	244028	3.04610748081017	2.60505509154543	56.4551552578427	2.30514374612786e-11	1.08711484524835e-10	+
ENSG00000171049	FPR2	18505	3.04322875018023	3.7804694001215	91.8920830492163	6.9000576625812e-16	6.74364595411907e-15	+
ENSG00000095713	CRTAC1	165828	3.03776869512082	6.55197810341709	95.2576580091505	2.84661892234616e-16	2.9809324378221e-15	+
ENSG00000071991	CDH19	103055	3.03354912414348	0.812067768420601	86.3627123961308	3.0596455790469e-15	2.64888394672718e-14	=
ENSG00000183379	SYNDIG1L	20316	3.03217449307511	1.3514662600156	86.1454681114023	3.246980137573e-15	2.79985234905235e-14	+
ENSG00000176697	BDNF	67165	3.02050295396029	2.70200488491413	159.147340058801	1.59041690358646e-22	5.90058322877816e-21	+
ENSG00000168497	CAVIN2	12778	3.01726214047083	7.77156564076322	164.084272904883	6.09513580027112e-23	2.49122465368528e-21	+
ENSG00000174898	CATSPERD	58097	3.01454381724021	0.748263445947242	37.8774721666456	1.5077184903734e-08	4.84515705949176e-08	=
ENSG00000147160	AWAT2	9396	3.00626333338023	-0.798852183966367	44.2201091611185	1.49427078017706e-09	5.49669096137899e-09	=
ENSG00000169418	NPR1	15304	2.99005647847657	5.44925956993709	230.603211361824	6.72777393340695e-28	1.02934941181126e-25	+
ENSG00000132911	NMUR2	41822	2.97606061704922	-1.48219957387942	61.1998064770979	5.00476106488106e-12	2.61569873188418e-11	=
ENSG00000070193	FGF10	89459	2.97505774839867	0.86505005541906	77.9635396598358	3.20944562076194e-14	2.37104674488466e-13	=
ENSG00000204176	SYT15	15956	2.97284807728767	4.11028625038359	116.342610709873	1.54133648661172e-18	2.5747020789401e-17	+
ENSG00000141338	ABCA8	88103	2.97268181845342	5.09961986980248	145.187116173522	2.65397078496221e-21	7.46588010853442e-20	+
ENSG00000171885	AQP4	13728	2.96927177991224	8.42011698593642	67.6937190837196	6.65819495543564e-13	3.97080139994918e-12	+
ENSG00000147206	NXF3	17333	2.9668646894232	1.37107673888404	84.9271364260718	4.53717346103475e-15	3.80607433128723e-14	+
ENSG00000175084	DES	8358	2.9663231230268	5.6920074271313	86.338957022183	3.0795819242636e-15	2.6648094038335e-14	+
ENSG00000105974	CAV1	36185	2.9520359663518	9.61933072862622	97.0499024466771	1.78767714412282e-16	1.95862801931175e-15	+
ENSG00000187323	DCC	1195706	2.94997271276517	2.31845609079786	103.465373439957	3.4993896648549e-17	4.44972353421208e-16	+
ENSG00000257057	C11orf97	19662	2.94773974230099	0.262031944467733	35.5882215618387	3.57126522243259e-08	1.09164788597307e-07	=
ENSG00000171056	SOX7	6743	2.94407123757927	4.77570429233417	121.392660644977	4.76611117813533e-19	8.80355728192113e-18	+
ENSG00000187416	LHFPL3	579958	2.93914256534294	1.12820581954891	69.9689198229672	3.34682641911745e-13	2.0836615758056e-12	+
ENSG00000078081	LAMP3	41624	2.9360339806466	8.55181474970022	131.911518941794	4.4976375101441e-20	1.01779653027332e-18	+
ENSG00000123119	NECAB1	167652	2.92362164643754	3.9144208696122	140.750700708514	6.71477043612099e-21	1.71645423131517e-19	+
ENSG00000206384	COL6A6	159867	2.91965150517656	4.91580547688036	115.2417785166	1.99802768482607e-18	3.26810791324106e-17	+
ENSG00000055813	CCDC85A	202182	2.91956311514971	3.79177448729954	155.02915804295	3.59001953016278e-22	1.23150491382905e-20	+
ENSG00000173391	OLR1	13837	2.91727750392847	6.75310094303384	194.515193185045	2.38882079726361e-25	1.71370633875065e-23	+
ENSG00000168477	TNXB	74181	2.91282186832119	6.97972910087984	119.809832097273	6.86528281086668e-19	1.22617638963919e-17	+
ENSG00000106809	OGN	21428	2.90830895920962	4.14520308760925	108.409410753479	1.03125755548955e-17	1.46142720302122e-16	+
ENSG00000205362	MT1A	1421	2.9054545018625	2.13326735172878	44.9900359130572	1.13699912590123e-09	4.2429479576314e-09	+
ENSG00000169933	FRMPD4	902100	2.9032147761324	-2.05189867586761	53.9542302880216	5.2571213362735e-11	2.35772686855597e-10	=
ENSG00000122852	SFTPA1	4516	2.89828978104095	13.4157014630132	40.8773425470999	4.98342840920435e-09	1.70172810125882e-08	+
ENSG00000118137	APOA1	1871	2.89049385489606	-0.556097040948252	139.099822065816	9.52694681061073e-21	2.36994796271437e-19	=
ENSG00000119147	ECRG4	14909	2.88717830510123	2.76158451243833	65.5426889051624	1.28711324910876e-12	7.32003321178992e-12	+
ENSG00000177098	SCN4B	19511	2.88526197340102	4.50466694652833	149.029801738791	1.20389788940963e-21	3.65264685009614e-20	+
ENSG00000088926	F11	23492	2.8846280237148	2.4270510552449	47.2656579617144	5.11507211058302e-10	2.00693727825437e-09	+
ENSG00000102760	RGCC	13321	2.88259276736593	7.40796745399466	270.537588934716	2.0515036958447e-30	8.65084082864856e-28	+
ENSG00000165072	MAMDC2	183124	2.88161033025361	5.18973730877223	104.171170290003	2.9339352548035e-17	3.79109167565753e-16	+
ENSG00000164764	SBSPON	59545	2.87839259455186	3.38538756444197	215.96871768713	6.71087866556678e-27	6.90621316958238e-25	+
ENSG00000114790	ARHGEF26	136824	2.86244548765736	5.72843593183148	295.596842990821	7.38598328622849e-32	9.35172032392679e-29	+
ENSG00000172987	HPSE2	778785	2.86180867615722	1.57860910017195	94.9295989015642	3.10109119570436e-16	3.22397869407893e-15	+
ENSG00000205002	AARD	6280	2.86067040209091	1.97001572455427	92.7126794549677	5.55229311302807e-16	5.51370451643552e-15	+
ENSG00000163815	CLEC3B	34523	2.85579595323273	6.72900409705117	83.7543191355941	6.27456196949083e-15	5.12669668669787e-14	+
ENSG00000267206	LCN6	4508	2.84983344649034	-0.730311225851807	82.3393568139792	9.3040193887083e-15	7.39573292925875e-14	=
ENSG00000266964	FXYD1	4285	2.83783012882149	3.72998931472036	178.517239666242	4.07967744768069e-24	2.13738010281671e-22	+
ENSG00000092295	TGM1	15318	2.83432243263111	2.71828624214793	173.573742217995	1.01355091008279e-23	4.87683853399696e-22	+
ENSG00000189129	PLAC9	13677	2.83311233739452	3.79825351449446	189.046016623056	6.191599029103e-25	4.01457720615638e-23	+
ENSG00000282301	CYP3A7-CYP3A51P	50145	2.83234115308269	0.0474698439560628	113.907795873137	2.74129954025409e-18	4.3721704567761e-17	=
ENSG00000004776	HSPB6	3513	2.83092031892915	5.18869575761931	143.950965274059	3.43149688742799e-21	9.41700788678452e-20	+
ENSG00000235387	SPAAR	27663	2.83055715259713	1.63401441830235	222.991479742722	2.1967123770966e-27	2.69354328281015e-25	+
ENSG00000160870	CYP3A7	30160	2.82520050597114	0.452111976277618	107.998915748927	1.14008704256831e-17	1.60121566847794e-16	=
ENSG00000189367	KIAA0408	20983	2.81905989863569	5.00078713558178	116.418231201543	1.51417682055026e-18	2.53177979211736e-17	+
ENSG00000118729	CASQ2	68693	2.81451717752479	1.77560873717999	91.179685985352	8.33912605012437e-16	8.03204179836213e-15	+
ENSG00000143171	RXRG	44433	2.81343524790382	1.91087517721555	61.0023316688963	5.32828346404806e-12	2.77221464971192e-11	+
ENSG00000104059	ENTREP2	450727	2.81073422387188	1.26044365336359	112.109623163315	4.21191531188326e-18	6.44423042718138e-17	+
ENSG00000174837	ADGRE1	52893	2.81052641947012	3.0857789806819	102.564261230521	4.38637791780694e-17	5.44017846635324e-16	+
ENSG00000164736	SOX17	2957	2.79968068095617	3.05303848789184	150.955025034459	8.13924939673715e-22	2.53548617694033e-20	+
ENSG00000162687	KCNT2	383446	2.79706245286277	2.65267538601716	144.188029133537	3.2661782921133e-21	8.99187205292147e-20	+
ENSG00000164972	C9orf24	18809	2.79441761545423	3.47812196528646	36.9693935608503	2.11869216144134e-08	6.66243520901408e-08	+
ENSG00000163464	CXCR1	4121	2.79201828394145	1.94528895919018	54.0281470656644	5.1295516505025e-11	2.3023057758447e-10	+
ENSG00000276409	CCL14	3716	2.78194291847273	5.12175562496777	83.7443235447362	6.29197967543922e-15	5.13607349427142e-14	+
