ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class
ENSG00000164972	C9orf24	18809	2.79441761545423	3.47812196528646	36.9693935608498	2.11869216144177e-08	6.6624352090154e-08	+
ENSG00000163464	CXCR1	4121	2.79201828394145	1.94528895919018	54.0281470656649	5.12955165050146e-11	2.30230577584423e-10	+
ENSG00000276409	CCL14	3716	2.78194291847274	5.12175562496777	83.7443235447296	6.29197967545058e-15	5.13607349428069e-14	+
ENSG00000116690	PRG4	18288	2.78094716058769	5.70937692337557	75.0483726807089	7.45083678189753e-14	5.15476258992502e-13	+
ENSG00000255330		80595	2.77634137127908	5.15481088368211	119.759484987936	6.9457428976896e-19	1.23798916451707e-17	+
ENSG00000163827	LRRC2	91563	2.77516155669629	1.51277453796917	121.37929870799	4.78076467913013e-19	8.81179536646917e-18	+
ENSG00000108381	ASPA	31031	2.7719625951031	1.91191516313553	184.604403921198	1.35994556385936e-24	7.99731253522602e-23	+
ENSG00000113070	HBEGF	13760	2.77026790308751	6.44068560104007	141.959541168207	5.20534520521245e-21	1.35127947827204e-19	+
ENSG00000142973	CYP4B1	61575	2.76881009308795	8.27971731663505	51.5471139662746	1.17790395002086e-10	5.05329563074705e-10	+
ENSG00000162598	C1orf87	86501	2.76698401691749	2.20255758040523	34.364695136443	5.69888188720542e-08	1.69758733542203e-07	+
ENSG00000170989	S1PR1	6848	2.76594940435502	6.52142392548587	269.93372338059	2.22871320699935e-30	9.17433872281234e-28	+
ENSG00000131477	RAMP2	4594	2.76319582110017	5.69849900672782	181.398276425174	2.41838130176595e-24	1.34010879250742e-22	+
ENSG00000069702	TGFBR3	225992	2.76055855343004	5.73063582802258	186.1792050078	1.02743755731187e-24	6.27680845525263e-23	+
ENSG00000177494	ZBED2	2446	2.74700305125493	3.70298778835522	119.544113040152	7.30093399779509e-19	1.29595326373593e-17	+
ENSG00000166482	MFAP4	3748	2.74645985956724	8.23725343026542	142.528488987867	4.61950626216722e-21	1.22494852402775e-19	+
ENSG00000134256	CD101	34802	2.74483686911245	4.045458531612	174.640775373805	8.31642278114336e-24	4.10807524180536e-22	+
ENSG00000154133	ROBO4	14809	2.73890572078387	6.37697729912877	161.028979471879	1.10109881085799e-22	4.26836263249411e-21	+
ENSG00000080618	CPB2	51847	2.73511712795611	4.65489253930874	34.5834118733968	5.24035406382237e-08	1.56856789143741e-07	+
ENSG00000081041	CXCL2	2156	2.7274270902937	6.74968120634555	58.2626985884238	1.28109962258519e-11	6.2887369037125e-11	+
ENSG00000119508	NR4A3	45036	2.72461826526675	5.35627683414319	79.88339118864	1.85718835379935e-14	1.41200217453109e-13	+
ENSG00000011201	ANOS1	203263	2.72251518172232	6.99881644079582	157.901677978337	2.03172481300097e-22	7.34863813639619e-21	+
ENSG00000183644	HOATZ	22265	2.71981474092263	2.86583753941959	34.7808784320113	4.85876769275311e-08	1.46194282352956e-07	+
ENSG00000107295	SH3GL2	218058	2.70741069375421	1.0824938865923	38.7585211973273	1.08633602140364e-08	3.55242358124599e-08	+
ENSG00000213853	EMP2	52210	2.70629899960195	9.78924046531844	295.402479779592	7.57268115792372e-32	9.3517203242388e-29	+
ENSG00000160472	TMEM190	1420	2.69790762208928	2.79342629668073	31.7558749747602	1.56805102281184e-07	4.40527041491615e-07	+
ENSG00000132622	HSPA12B	20426	2.6968323810726	4.45021753128366	216.514124796969	6.14791427965955e-27	6.40308975789361e-25	+
ENSG00000084453	SLCO1A2	154994	2.68779896003761	2.65592593870811	37.171371965271	1.96387787053527e-08	6.22200558982669e-08	+
ENSG00000145147	SLIT2	368656	2.68669480899713	6.17700252913442	240.363539794502	1.53450380245169e-28	2.65300362405873e-26	+
ENSG00000274736	CCL23	4916	2.68661168568481	1.76015542672698	105.216543902552	2.26241313261631e-17	2.99653317747044e-16	+
ENSG00000149403	GRIK4	477160	2.68620218660546	1.14550057296356	149.028414055223	1.20423894068784e-21	3.65264685009685e-20	+
ENSG00000188523	CFAP77	163276	2.68495633896722	1.89860124491907	31.6786590850394	1.61627569530431e-07	4.53118055717791e-07	+
ENSG00000072163	LIMS2	43405	2.68418285879455	5.96403805180432	185.858637283755	1.08764637748273e-24	6.59800639308737e-23	+
ENSG00000064989	CALCRL	106496	2.68263301616991	6.89872622384677	190.636077496664	4.68541233145735e-25	3.11561899225254e-23	+
ENSG00000112214	FHL5	56078	2.68012468271639	3.06684196843057	125.8390091788	1.73365846378938e-19	3.52626131534759e-18	+
ENSG00000164935	DCSTAMP	17602	2.67770537975586	2.11319328937644	86.5877731518284	2.87717434798619e-15	2.50218648402079e-14	+
ENSG00000173114	LRRN3	34448	2.6771941295569	3.09292939030684	91.5159422652756	7.6251950228322e-16	7.39797961558619e-15	+
ENSG00000117834	SLC5A9	25959	2.67530942473271	2.83097873501832	71.2937625599842	2.25198205959928e-13	1.43760466292332e-12	+
ENSG00000275688	CCL15-CCL14	17965	2.67319410516331	5.11769291032123	86.8352375089271	2.68930824657227e-15	2.35181842564431e-14	+
ENSG00000169744	LDB2	397137	2.66117060527546	5.75913115783811	288.207239329981	1.92481205822766e-31	1.40154819950047e-28	+
ENSG00000157927	RADIL	86661	2.65910941323162	2.81087192589492	135.595448599786	2.01821946968931e-20	4.86652669615879e-19	+
ENSG00000186994	KANK3	20678	2.65856945640327	4.43000526105149	215.477201549339	7.2631918994806e-27	7.38666616177177e-25	+
ENSG00000138669	PRKG2	127852	2.65647881747691	2.87968756514077	154.784579332225	3.76943390654184e-22	1.28793958122929e-20	+
ENSG00000103241	FOXF1	4895	2.65321789223097	4.88994253144765	172.876191803323	1.15395411735862e-23	5.43616150817796e-22	+
ENSG00000184113	CLDN5	4521	2.65297620760386	6.42578057511155	124.739532926278	2.22204218849879e-19	4.41066445430029e-18	+
ENSG00000138821	SLC39A8	180178	2.6524059607971	8.50326986134517	267.278936548814	3.21323300187916e-30	1.20768663846715e-27	+
ENSG00000264230	ANXA8L1	16157	2.65030151800809	3.88997699778669	55.6284034112896	3.02274847701544e-11	1.40108038657158e-10	+
ENSG00000197415	VEPH1	273877	2.64904335131053	5.64624486648523	103.014932685262	3.9172532785752e-17	4.93265782471134e-16	+
ENSG00000154175	ABI3BP	244359	2.64418185897635	6.45609027083177	145.799702423928	2.33779860167708e-21	6.68069421890826e-20	+
ENSG00000172159	FRMD3	295556	2.63997973125462	3.44549292334158	255.150286956796	1.76914899623518e-29	4.30800239379014e-27	+
ENSG00000120645	IQSEC3	111688	2.63477453020383	2.85080902385571	138.057366464202	1.18967905608528e-20	2.92996598299977e-19	+
ENSG00000148053	NTRK2	427376	2.63387266070204	4.12975884899891	59.6442702957406	8.21501345445168e-12	4.14563244641025e-11	+
ENSG00000157330	CFAP107	17499	2.63356394926848	1.35098785540329	26.2093995786285	1.45474344513987e-06	3.62747962942772e-06	+
ENSG00000101307	SIRPB1	58676	2.62251229863938	4.73944098815232	158.304111742179	1.87693430638155e-22	6.87506720826921e-21	+
ENSG00000227051	C14orf132	54609	2.61361772623102	5.72171758974618	245.203042292954	7.49014653500031e-29	1.45502408363618e-26	+
ENSG00000127329	PTPRB	121570	2.61160593734484	7.18228430426765	192.988122108403	3.11094589911703e-25	2.1847944816884e-23	+
ENSG00000162367	TAL1	15935	2.60864758934806	3.33967651183522	150.656002107745	8.64775300217832e-22	2.67461541421576e-20	+
ENSG00000260861		79865	2.60812569680854	1.99671944319333	116.252281462996	1.57443108274808e-18	2.62491214943409e-17	+
